Bayonetta (USA) (En,Ja,Fr,De,Es,It)	FD196BDA8F6C5D066A72AA5BBC47BFB6
Bayonetta 2 (Europe) (En,Ja,Fr,De,Es,It)	B853D6DECD67E4D65E554B9CA43AADAD
Bayonetta 2 (Japan)	ED28A0DCB0FEE437817A3A4D5ACA06B2
Bayonetta 2 (USA) (En,Ja,Fr,De,Es,It)	33FBCA056FF816070156CB917A9F32E7
Ben 10 - Omniverse (Europe) (En,Fr,De,Es,It,Ru)	82BEC6548650FD19723DBAD0BFE36A89
Ben 10 - Omniverse (USA) (En,Fr,Es)	F56A6AFF51D08844A9D5D7F41007FC05
Ben 10 - Omniverse 2 (Europe) (En,Fr,De,Es,It)	0A3BB62D36D58BBC28BF0C35E6A21FA1
Ben 10 - Omniverse 2 (USA) (En,Fr,Es)	2E45D889B86A79EE908E5A6D184A2191
Biohazard - Revelations - Unveiled Edition (Japan) (Rev 1)	9DA3B377204DF8A3F8F5D1257230CFB0
Book of Unwritten Tales 2, The (Europe) (En,Fr,De,Es,It)	14F082287DFD703D7542175662966C8F
Book of Unwritten Tales 2, The (USA) (En,Fr,De,Es,It,Pl)	3A6D8BD4C4B62F1725393B59AC2AFA8F
Brunswick Pro Bowling (USA)	94D5E010B4206B234EA75DCFD1D008DA
Cabela's Big Game Hunter - Pro Hunts (USA)	145ECFE4E08D8A49D9CC26889649548B
Cabela's Dangerous Hunts 2013 (Europe) (En,Fr,De,It)	7E896C68D03FEF909506581C3966BD8D
Cabela's Dangerous Hunts 2013 (USA) (En,Fr)	32E0312D06CE02CCE01063DAAC90E046
Call of Duty - Black Ops II (Europe) (En,Fr)	93833744B0235855180D081C843960CC
Call of Duty - Black Ops II (Europe) (Es,It)	37C32E8F6505735531D8003A3D227204
Call of Duty - Black Ops II (Germany)	705E53DBB02D5265607589836BBC5AE4
Call of Duty - Black Ops II (Japan) (En,Ja)	D7438D2A064469A2D531EDF587392E58
Call of Duty - Black Ops II (USA) (En,Fr)	638B01F6669FDEC181AE664CF28E2D5D
Call of Duty - Ghosts (Europe) (En,Fr,De)	DE1903D6F204CA6A3A2FE8BF656DA3B8
Call of Duty - Ghosts (Europe) (Es,It)	E57BD73E0832B05080C272BA032A61C0
Call of Duty - Ghosts (Japan)	6F48FB607DC2C18E9B2D31EA18FAE591
Call of Duty - Ghosts (USA) (En,Fr)	28512A78013B127E418F02A1F45EFB99
Captain Toad - Treasure Tracker (Europe) (En,Fr,De,Es,It)	C253B04725C95C344AC158E7C5C93A48
Captain Toad - Treasure Tracker (Europe) (En,Fr,De,Es,It) (Rev 1)	587D1C8E83416D8CAB35C4F0215253F9
Captain Toad - Treasure Tracker (USA) (En,Fr,Es)	EC2EFF7E309ABC8510D5C023BD35061C
Captain Toad - Treasure Tracker (USA) (En,Fr,Es) (Rev 1)	F98EC296D97D954234FA865DEA5F3139
Cocoto Magic Circus 2 (Europe) (En,Fr,De,Es,It,Nl,Pt)	F79DB3393FA252152FDD22723C4AC11D
Dairantou Smash Brothers for Wii U (Japan)	DF3CF8640E845D777BC139E12467CD99
Dairantou Smash Brothers for Wii U (Japan) (Rev 1)	26BBF43413CE0AA229D260C696FDE3F6
Dairantou Smash Brothers for Wii U (Japan) (Rev 7)	9260AC0F1AEEC4231A3D2A159DFF240F
Darksiders - Warmastered Edition (Europe) (En,Fr,De,Es,It,Pt,Zh,Pl,Ru,Cs)	DE2BF9C27A56C7C71638D22B90CF7BA6
Darksiders - Warmastered Edition (USA) (En,Ja,Fr,De,Es,It,Pt,Zh,Ko,Pl,Ru,Cs)	153BACF6F36AACE6C3BFBA3CCC11E4DB
Darksiders II (Europe) (En,Fr,De,Es,It)	7C2CB2EB3B4309E3FCCC6E602B9D2946
Darksiders II (USA) (En,Fr,Es)	BE7E3754CCF7CF1A1555B98158EFC7AC
Deus Ex - Human Revolution - Director's Cut (Europe) (En,Fr,De,Es,It)	50E694367E63233FECC76609E2229B65
Deus Ex - Human Revolution - Director's Cut (USA) (En,Fr,Es)	B788C3B24A1EF31A1777D0E6D5D18101
Devil's Third (Europe) (En,Fr)	92BEDF1789CC99D9D94FF7C8C99358C3
Devil's Third (Japan)	4433593D7484E13278AB6816E032B3CD
Devil's Third (USA) (En,Fr)	0FE7F02021AD845BE19CFE06A16A2B7B
Disney DuckTales - Remastered (USA) (En,Fr,Es,Pt)	85DE1B56166D1C02975C6CD18D860E6E
Disney Epic Mickey 2 - Futatsu no Chikara (Japan)	8D83C3DE575519612B6B1D55799DDBA4
Disney Epic Mickey 2 - The Power of Two (Europe) (En,Es)	0EB0A51807AE8D8A468A282EEBE7DC3A
Disney Epic Mickey 2 - The Power of Two (Europe) (En,Fr,De,Es,It,Pt)	6F7339B2C8EBB09DE2AA0C2182861E2F
Disney Epic Mickey 2 - The Power of Two (Scandinavia) (En,Sv,No,Da)	A75109D83152F41A22466C45353F2DD7
Disney Epic Mickey 2 - The Power of Two (USA) (En,Fr,Es)	6C2E39E4146816F73BE0D03D7EA984AE
Disney Infinity (Europe) (En,Fr,De,Es,It,Nl)	7FE9A20194E6A4F00A6998C1AF780F4B
Disney Infinity (Japan)	02FCDF0964FF6353758B3763F9E4DB5E
Disney Infinity (Scandinavia) (En,Sv,No,Da,Fi)	813186930B3DF0E67B4CA43D6B4E4384
Disney Infinity (USA) (En,Fr,Es,Pt)	7484BCA3FFA0E4F1B04559C9710D5C51
Disney Infinity 2.0 - Play Without Limits (Europe) (En,Fr,De,Es,It,Nl)	BE85341F2FA8A3A10ED79FC68AE1CA91
Disney Infinity 2.0 - Play Without Limits (Europe) (En,Fr,De,Es,It,Nl) (Rev 1)	A48E77661BE6AC3ADB567863F54E37FA
Disney Infinity 2.0 - Play Without Limits (Scandinavia) (En,Sv,No,Da,Fi) (Rev 2)	0E2743E90CA8ABCE022C02E0A2CADB19
Disney Infinity 2.0 Edition (USA) (En,Fr,Es,Pt)	9F5BB173818FD16BB9B5903AC4D3F87C
Disney Infinity 2.0 Edition (USA) (En,Fr,Es,Pt) (Rev 1)	511C84A646680AF68ADA7CA2E681327C
Disney Infinity 3.0 (Japan)	376BFEF2B9F0152B01F3EB2ACEB9641C
Disney Infinity 3.0 - Play Without Limits (Europe) (En,Fr,De,Es,It,Nl)	C904F883338E3EF7A16A70DD863B97FF
Disney Infinity 3.0 - Play Without Limits (Scandinavia) (En,Sv,No,Da,Fi)	2C8BDA374FCE4CE184230C3C0E0ADBCB
Disney Infinity 3.0 Edition (USA) (En,Fr,Es)	F3F8ABF939D76D2A9A91EF48FE2975A4
Disney Infinity 3.0 Edition (USA) (En,Fr,Es) (Rev 2)	DE4506B38CF2D833D869E756A6EF8DEB
Disney Phineas and Ferb - Quest for Cool Stuff (Europe) (En,Fr,De,Es,It)	49A92B251174F9A4F52E61476AC8C45F
Disney Phineas and Ferb - Quest for Cool Stuff (USA)	A9093884399F81BDF79DB4D53B42CBA4
Disney Planes (Europe) (En,Fr,De,Es,It,Nl)	F21A316DEB6DCF5C4E69744071E1A682
Disney Planes (Russia)	467732A2D00676974D3E967B2A74084E
Disney Planes (Scandinavia) (En,Sv,No,Da,Fi)	051C976049EFCE9C346B317F97387336
Disney Planes (USA) (En,Fr,Es,Pt)	7C93CB4C99EA5471108749B803EFDDAF
Disney Planes - Fire & Rescue (Europe) (En,Fr,De,Es,It)	431EF94870E9AAE162A12B56DF412467
Disney Planes - Fire & Rescue (USA) (En,Fr,Es,Pt)	7198BB9B17996115F28C1254C6314B00
Disney-Pixar Cars 3 - Driven to Win (Europe) (En,Fr,De,Es,It,Nl,Pl,Ru)	DCA5A5FE6E3B548C5334E45FDB11BF47
Disney-Pixar Cars 3 - Driven to Win (USA) (En,Fr,Es,Pt)	4EE72451FA201C9A41AF42158F653F64
Donkey Kong - Tropical Freeze (Japan) (Rev 1)	A57D6683294AFB43E5B55FE4107B961E
Donkey Kong - Tropical Freeze (Japan) (Rev 3)	7E5FF54C9F26B2E9A22E8E5B1C0D06D9
Donkey Kong Country - Tropical Freeze (Europe) (En,Fr,De,Es,It)	1658AD6A6101B5E3B305693255F47A5D
Donkey Kong Country - Tropical Freeze (Europe) (En,Fr,De,Es,It) (Rev 1)	519DCC62BDCCB6EB76F0A5699BC61398
Donkey Kong Country - Tropical Freeze (USA) (En,Fr,Es)	77F51431746983AEA501D1EACB8DAF54
Donkey Kong Country - Tropical Freeze (USA) (En,Fr,Es) (Rev 1)	51270B509FD3811776983D684D3F3D58
Doubutsu no Mori - Amiibo Festival (Japan)	105BA7E21A36E4634F6EEB23E6E42E23
Dragon Quest X - 5000-nen no Tabiji - Haruka naru Kokyou e Online (Japan)	7DC25F0A3559FD9A8F1419B03C3921EA
Dragon Quest X - All in One Package (Japan) (BDQJ)	7750E7033CCC4E61C4BAB3965C86AA94
Dragon Quest X - All in One Package (Japan) (BTPJ)	8D0D89D6657B29A4092E0BFA3758976F
Dragon Quest X - All in One Package Version 1-Version 4 (Japan)	E19F8536F13DA284A99FDF37ACE17DA3
Dragon Quest X - Inishie no Ryuu no Denshou Online (Japan)	A8EFFE7FFDDFB6841DE99547A829D050
Dragon Quest X - Mezameshi Itsutsu no Shuzoku Online (Japan) (Rev 1)	B8DF03A9C0D4A236AD8E9D90DABE3D1F
Dragon Quest X - Nemureru Yuusha to Michibiki no Meiyuu Online (Japan) (Rev 10)	AD7FFDEE3943DEADF367ADE0914D61E9
DreamWorks How to Train Your Dragon 2 (Europe) (En,Fr,De,Es,It,Pt)	F436867A48CCF48DE874D968A35452F3
DreamWorks How to Train Your Dragon 2 (USA)	3C6FD661B3405DAB0A9DDF73784225E8
DreamWorks Kung Fu Panda - Showdown of Legendary Legends (Europe) (En,Fr,De,Es,It)	C04474179A6897F7CE7FAA7DEF054DAF
DreamWorks Kung Fu Panda - Showdown of Legendary Legends (USA) (En,Fr,Es,Pt)	2F8B97B6E02184F19D7D6A191DFADB68
DreamWorks Penguins of Madagascar (Europe) (En,Fr,De,Es,It)	7CF7EB668F55E41289A64A8D3EEA4088
DreamWorks Penguins of Madagascar (USA) (En,Fr,Es,Pt)	6922B328F009D2ECBE58A45C426E50C3
DreamWorks Rise of the Guardians (Europe) (En,Fr,De,Es,It)	348A322F3CFF463F7D74AA4DD5984EE8
DreamWorks Rise of the Guardians (USA) (En,Fr,Es)	ED811CA5ECF47D699DCC231A247E32AF
DreamWorks The Croods - Prehistoric Party! (Europe) (En,Fr,De,Es,It)	1CABEF8B18D8DA01A04F6642B72ECD1B
DreamWorks The Croods - Prehistoric Party! (USA) (En,Fr,Es)	57A33E461FBE8CFF8A9B681BE7004077
DreamWorks Turbo - Super Stunt Squad (Europe) (En,Fr,De,Es,It)	1618B50AE8C5DE5174D6A1189A8F83A8
DreamWorks Turbo - Super Stunt Squad (USA) (En,Fr,Es)	0D98C64CC900BCB607F67BDDCD126C0A
ESPN Sports Connection (USA) (En,Fr,Es,Pt)	31F987636FFE9DCD909CF6AB8615F979
F1 Race Stars - Powered Up Edition (Japan) (Rev 1)	DFB37DA5E5C0FE4DFA0034D29C7936FC
Famicom Remix 1 + 2 (Japan)	40C4E101ED508CC78D71C8E0558EDE20
Family Party - 30 Great Games - Obstacle Arcade (Europe) (En,Fr,De,Es,It)	117C338BADC083382C84075283E70352
Family Party - 30 Great Games - Obstacle Arcade (USA) (En,Fr,Es)	1D474D9D50A0B8EF985F1D70CF864F13
Fast & Furious - Showdown (Europe) (En,Fr,De,Es,It)	84086A1950EA1BB4466B29383D406203
Fast & Furious - Showdown (USA) (En,Fr)	E7211E4429E577AA5A1926BFD8D2AC16
Fast Racing Neo (Europe) (En,Fr,De,Es,It)	250A56CDAC18520D4DEA2A6DC01F01FE
FIFA 13 (Europe) (En,Fr,De,Es,It,Nl)	DDBBF08BEA0402434BD838BC001CFE08
FIFA 13 - World Class Soccer (Japan)	60032BD1B4879D82B43A130134D3A6DB
FIFA Soccer 13 (USA) (En,Fr,Es)	4F2E852079006A2DBAA5A1B2FE495B53
Finding Teddy II - Definitive Edition (Europe) (En,Fr,De,Es,It,Pt,Ru)	90813C325360709AF04B9813A36DBC2A
Fit Music for Wii U (Europe) (En,Fr,De,Es,It)	0BD79CCD34F81C08B6846E75262D3FB7
Fujiko F. Fujio Characters Daishuugou! SF Dotabata Party!! (Japan)	C03D55E9B6A3A634A90FAECE3DE4AE41
Funky Barn (Europe) (En,Fr,De,Es,It)	CAC539B43AF3C6FDE1043F9842AF2D0D
Funky Barn (USA) (En,Fr,Es) (Rev 1)	17A999300C51E58319324A7D6D597DEC
Game & Wario (Europe) (En,Fr,De,Es,It,Nl,Pt,Ru)	1E3FECADEC1D1C7A4E2361442E5DD792
Game & Wario (Japan) (Rev 1)	9F5DA65724E1DDA71C03B4AF4EDB42F4
Game & Wario (USA) (En,Fr,Es)	694A029C585908E2EE50D1DD312537AD
Game Party Champions (Europe) (En,Fr,De,Es,It,Nl)	49B33D9232B5FC83851879D21FADBF54
Game Party Champions (USA) (En,Fr,Es)	40A732A56B394B3B007E2ED98BB85363
Gen'ei Ibunroku FE (Japan)	DEA78B121EC337A44D3C47089BF185AE
Giana Sisters - Twisted Dreams - Director's Cut (USA) (En,Fr,Es)	B3A1867458F124F074EF7B9220E82C8F
Ginsei Shougi - Kyoutendo Toufuu Raijin (Japan)	9BF575165E55181567E5D626DB7EAFF4
Gotouchi Tetsudou - Gotouchi Chara to Nippon Zenkoku no Tabi (Japan)	BDEB2EEC864939FA3AE5F5747B775FF5
Guitar Hero Live (Europe) (En,Fr,De,Es,It)	1F39C674A27A04FDE5A911745B6F400D
Guitar Hero Live (USA) (En,Fr,Es)	E01267E21C79457A07D83F27903AA179
Hello Kitty Kruisers (Europe) (En,Fr,De,Es,It)	144F338DD7C293E7795E1064B5F8A2A3
Hello Kitty Kruisers (USA)	8C2E63131C945F410335FED95541020E
Hot Wheels - World's Best Driver (Europe) (En,Fr,De,Es,It,Nl)	8299891361C5E8477012DBD7987811A9
Hot Wheels - World's Best Driver (USA) (En,Fr,Es,Pt)	34C3A3922EE522BDFFD96777E5F38B2B
Hunter's Trophy 2 - Europa (Europe) (En,Fr,De,Es,It)	EDE18CCF68518299AF69380EE1371092
Hyrule Warriors (Europe) (En,Fr,De,Es,It)	2AA5EBB4CA3D84DAF571C851444FFDDE
Hyrule Warriors (Europe) (En,Fr,De,Es,It) (Rev 1)	DC854BFD30011F32FE2520ADF0BFAEC4
Hyrule Warriors (USA) (En,Fr,Es)	D944752E6BEE9CD3DD0E8269E575504D
Hyrule Warriors (USA) (En,Fr,Es) (Rev 1)	485CB78A3A34CA6915BD2A4F645A52C4
Injustice - Gods Among Us (Europe) (En,Fr,De,Es,It,Ru)	C186F2EE3CE0E4ABF395846D3295E140
Injustice - Gods Among Us (USA) (En,Fr,Es,Pt)	5CBC09892FE0C94D6C94C84C3A0A0DA8
Injustice - Hero no Gekitotsu (Japan)	48CD2897BF0E147F348D05A108A9135B
Jeopardy! (USA)	C142494E739619BAD4FE994A6865B21D
Jett Tailfin (Europe) (En,Fr,De,Es,It)	94FE065D91E228F8408D88DB9FFBDC20
Jikkuri Egokoro Kyoushitsu (Japan) (Rev 1)	AC89802FCC5AC4A09047BC852C4F2284
Just Dance - Disney Party 2 (Europe) (En,Fr,De,Es,It)	5A105E3CD2DBC6D4DEF80A83F7E7312F
Just Dance - Disney Party 2 (USA) (En,Fr,De,Es,It,Pt)	F15C8EBC6473E2F932C702AD5936B70B
Just Dance 2014 (Europe) (En,Fr,De,Es,It,Nl)	290227DF9A4C39DFA329B79F3BA67C40
Just Dance 2014 (USA) (En,Fr,Es,Pt)	2432B8672C625CDA87A21CC2DB89A971
Just Dance 2015 (Europe) (En,Fr,De,Es,It,Nl)	A44BED3797CE08487560C37C437C9315
Just Dance 2015 (USA) (En,Fr,Es,Pt)	3279FD7CB316491385F964F71CCD6BB9
Just Dance 2016 (Europe) (En,Fr,De,Es,It,Nl)	BA3A06F9DAB9E0EE9B175ABF4A05E1B3
Just Dance 2016 (USA) (En,Fr,Es,Pt)	32D431DCACA4C7564DC7F4DE1310BD26
Just Dance 2017 (Europe) (En,Fr,De,Es,It,Nl)	57127E3987CD6181907F162BAE3B0463
Just Dance 2017 (USA) (En,Fr,Es,Pt)	A3BAB824BBE1AB495B0E5C2EB3010FA4
Just Dance 2018 (Europe) (En,Fr,De,Es,It,Nl)	D247245B833D6E18389D83F3F449798A
Just Dance 2018 (USA) (En,Fr,Es,Pt)	6E8351C73715C3398D0B012F951767BB
Just Dance 2019 (Europe) (En,Fr,De,Es,It,Nl)	79A24D0B463DC1B73C7B68E0A8F24540
Just Dance 2019 (USA) (En,Fr,Es,Pt)	BA6688346B514E1C7FA5466048A32748
Just Dance 4 (Europe) (En,Fr,De,Es,It,Nl)	55DFE5D6C0F026E5D21F482326CE40B3
Just Dance 4 (USA) (En,Fr,Es,Pt)	3446BA5E0730511E83C179EF30DB1498
Just Dance Kids 2014 (Europe) (En,Fr,Es)	43D852E557E334B1A5E33EB996B4FD3F
Just Dance Kids 2014 (USA) (En,Fr,Es)	5CF81CF7A17BFEE9902053BB1CF7FC68
Just Dance Wii U (Japan) (Rev 1)	B4636E7A6E0305DE59DAE9B31D08D568
Kamen Rider - Battride War II (Japan)	8674A221D8509D3E081FF8AE70FDFA55
Kamen Rider - Battride War II - Premium TV & Movie Sound Edition (Japan)	DAD3B23AA90EC60F789FA4A9E35D0FC7
Kamen Rider Summonride! (Japan)	2AA931021945E07CE9D70E8437F3EE68
Kirby and the Rainbow Curse (USA) (En,Fr,Es)	4BD0066D40A4DCF22564EDCC62034405
Kirby and the Rainbow Paintbrush (Europe) (En,Fr,De,Es,It)	B8095227BBCA7F592955CDB5A2847DAF
Legend of Kay - Anniversary (Europe) (En,Fr,De,Es,It)	BF2DF8A0ABAC0E6AD84ADD4CA1C41A65
Legend of Kay - Anniversary (USA) (En,Fr,De,Es,It)	2CDA989A5F128B82A39AD513D5FB09DD
Legend of Zelda, The - Breath of the Wild (Europe) (En,Fr,De,Es,It,Nl,Ru)	566FCA3A88AA9255456635EDE688FD0B
Legend of Zelda, The - Breath of the Wild (USA) (En,Fr,Es)	219FCB908520E9912D57444DFC136C23
Legend of Zelda, The - The Wind Waker HD (Europe, Australia) (En,Fr,De,Es,It)	86352AF010C87E10C4B39DBC42C874E9
Legend of Zelda, The - The Wind Waker HD (USA, Asia) (En,Fr,Es)	C0FE8AAEE5F6E7B5B1074A460906A28F
Legend of Zelda, The - Twilight Princess HD (Europe, Australia) (En,Fr,De,Es,It) (Rev 2)	474F74E81658E9AF5AE79C9075852D12
Legend of Zelda, The - Twilight Princess HD (USA) (En,Fr,Es) (Rev 2)	F765A1373AF2E9DF96987F8E8CDEC67F
LEGO Batman 2 - DC Super Heroes (Europe) (En,Fr,De,Es,It)	4DCD1FF8614CF5868B92A3FA43BD42BF
LEGO Batman 2 - DC Super Heroes (USA) (En,Fr,Es,Pt)	BC55AE4C7708C908262797D7FED9F66A
LEGO Batman 3 - Beyond Gotham (Europe) (En,Fr,De,Es,It,Nl,Da)	CF9F4BBF09EF7BC5D99EE0E1BFEF85ED
LEGO Batman 3 - Beyond Gotham (USA) (En,Fr,Es,Pt)	66B828D19B9740F3FD2137B94A5E0228
LEGO Batman 3 - The Game - Gotham kara Uchuu e (Japan)	B5CEF71ADFBE78EE68D99BC218CF58D9
LEGO City Undercover (Europe) (En,Fr,De,Es,It,Nl,Pt,Da,Ru)	819B5C1437FCBB556D1AA77C41A52EFD
LEGO City Undercover (Europe) (En,Fr,De,Es,It,Nl,Pt,Da,Ru) (Rev 1)	80A50C1D99A7026A8DBFC7F177AAC1CB
LEGO City Undercover (Japan)	EA83A621FD063D5D3A1693D8C902B5B6
LEGO City Undercover (USA) (En,Fr,Es)	231E47C5386393D8C144BE80C2F4457C
LEGO City Undercover (USA) (En,Fr,Es) (Rev 1)	B3D09B07A1168A99C61A8B81187F522E
LEGO Dimensions (Europe) (En,Fr,De,Nl,Da) (Rev 1)	6BC50D8F3BB532629DB4BD6CDE02452E
LEGO Dimensions (USA) (En,Fr,Es)	6CB5D1F92650122AB7631321781482DB
LEGO Jurassic World (Europe) (En,Fr,De,Es,It,Nl,Da)	3C093302BEC98D4D50D06BC5D719B9C4
LEGO Jurassic World (Japan)	D7FFD16C5BFCE1C814AE84945968EF07
LEGO Jurassic World (USA) (En,Fr,Es,Pt)	3E0CDAFCC2A22C3F4EB6E4B25C35BA50
LEGO Marvel Avengers (Europe) (En,Fr,De,Es,It,Nl,Da)	573CAB5ADBDE93AD9E329540DE094495
LEGO Marvel Avengers (Japan)	D77C9C0A25A6E11A0E9DF853C8DD280D
LEGO Marvel Avengers (USA) (En,Fr,Es,Pt)	1D9946577CC2D43620D70E9FC0A57929
LEGO Marvel Super Heroes (Europe) (En,Fr,De,Es,It,Nl,Da)	AB45E33A98F630D0B57BD2D4A94E8D16
LEGO Marvel Super Heroes (USA) (En,Fr,Es,Pt)	F1F9986BAEC0905556C166FD8179ED28
LEGO Marvel Super Heroes - The Game (Japan)	6AEE812891A538C831618569D9E9D6EB
LEGO Movie - The Game (Japan)	0939D6977E9A34D86379B26721E0406F
LEGO Movie, The - Videogame (Europe) (En,Fr,Es,It,Nl,Da)	0E6C10105E17473EC648D3169843620C
LEGO Movie, The - Videogame (Europe) (En,Fr,Es,It,Nl,Da) (Rev 1)	7463E61595FD756054D172AEF57C7C15
LEGO Movie, The - Videogame (USA) (En,Fr,Es,Pt)	1A573DD1F83C52B6C7940122E4717F39
LEGO Movie, The - Videogame (USA) (En,Fr,Es,Pt) (Rev 1)	CA09FF7EF481E3640A76C08996607757
LEGO Star Wars - Force no Kakusei (Japan)	FA34BE7B00D55E590E4F6142F9B713A2
LEGO Star Wars - The Force Awakens (Europe) (En,Fr,De,Es,It,Nl,Da)	0343CEC93FD106ECA24AECF639A40659
LEGO Star Wars - The Force Awakens (USA) (En,Fr,Es,Pt)	641C7BDE901E90DC10D0DF84F5EFC2B2
LEGO The Hobbit (Europe) (En,Fr,De,Es,It,Nl,Da)	6B2E41407B1874FACA3125A0EF52F0AA
LEGO The Hobbit (USA) (En,Fr,Es,Pt)	572011ED0D3EB69391309A3EEEA317F9
Luv Me Buddies - Wonderland (Europe) (En,Fr,De,Es,It)	701A770F50E085AAF7BA9A83EED81172
Madden NFL 13 (USA)	61C2705FC0E6DABD18C839C185715DAA
Mario & Sonic at Rio Olympic (Japan) (Rev 1)	14252BF79187C1E21284C5D9751B646A
Mario & Sonic at the Rio 2016 Olympic Games (Europe) (En,Fr,De,Es,It,Nl)	293B5E8386BEB65F59EBC31C1E62E626
Mario & Sonic at the Rio 2016 Olympic Games (USA) (En,Fr,Es)	B8773F9E1232E2C545E7EFF18FECD8B9
Mario & Sonic at the Sochi 2014 Olympic Winter Games (Europe) (En,Fr,De,Es,It,Nl,Ru)	16F79859846235CFF610931D7CD6B523
Mario & Sonic at the Sochi 2014 Olympic Winter Games (USA) (En,Fr,Es)	4D8AC30359B9311F0602883A778A6D07
Mario & Sonic at the Sochi Olympic (Japan) (Rev 1)	88D4D5028254BD3FF2D819A9343D10B9
Mario Kart 8 (Europe) (En,Fr,De,Es,It,Nl,Pt,Ru)	BD93EE20E2F0D3F368201ACD5FD08224
Mario Kart 8 (Europe) (En,Fr,De,Es,It,Nl,Pt,Ru) (Rev 1)	4E65ADBF3F1F84F24DD26AC720655582
Mario Kart 8 (Europe) (En,Fr,De,Es,It,Nl,Pt,Ru) (Rev 3)	8090F46A47BF382673F9C9675C4BD3C1
